Motif Name,Motif Count,AUPR Difference,MS Difference
LHX8_HUMAN.H10MO.D,7726,0.000324895663189,-6.69062e-05
COE1_HUMAN.H10MO.A,15468,0.000537338546632,-0.000273228
KLF8_HUMAN.H10MO.C,25579,-0.00136789139552,-0.00025785
PTF1A_HUMAN.H10MO.C,15150,0.000321225461296,-0.000309706
STA5A_HUMAN.H10MO.B,4766,0.0003935441325,-0.000113279
FOS_HUMAN.H10MO.A,4958,0.000228176400539,-6.74725e-05
ZSC16_HUMAN.H10MO.D,6737,0.000274997193991,-7.27773e-05
TBX21_HUMAN.H10MO.D,10043,-4.24565665444e-05,-6.50287e-05
GATA5_HUMAN.H10MO.D,11488,0.000594207237835,-0.000227034
HES1_HUMAN.H10MO.D,27191,0.00120342384716,-0.000199497
TFCP2_HUMAN.H10MO.D,16943,-0.000105853437858,-0.00028342
TGIF1_HUMAN.H10MO.S,4462,6.2459945492e-05,-6.13332e-05
BACH1_HUMAN.H10MO.A,8766,0.0002795669588,-0.000156134
GSX1_HUMAN.H10MO.D,13812,0.00067282162154,-0.000303358
TGIF1_HUMAN.H10MO.D,9569,-0.00077852679872,-4.97699e-05
SOX10_HUMAN.H10MO.D,12848,-9.57770871487e-05,-0.000398457
RARB_HUMAN.H10MO.D,10926,0.000137141294718,-0.000198811
FOXC2_HUMAN.H10MO.D,8048,0.000129458431208,-0.000145733
NFAC4_HUMAN.H10MO.C,21090,-1.11969386385e-05,-0.000511527
TBX5_HUMAN.H10MO.D,9204,0.000300327594756,-9.12845e-05
UNC4_HUMAN.H10MO.D,16701,0.00125755551917,-0.000303656
MAFG_HUMAN.H10MO.S,3583,-0.000178143482758,-3.22759e-05
DRGX_HUMAN.H10MO.D,13901,0.000939462002322,-0.000242323
BHE41_HUMAN.H10MO.D,17267,0.000133940343709,-0.000178456
GLIS3_HUMAN.H10MO.D,51154,0.000916397929953,-0.000955939
GBX2_HUMAN.H10MO.D,14187,0.00121910410386,-0.000307977
ELF3_HUMAN.H10MO.D,16014,0.000598359016759,-0.000407279
TF2LX_HUMAN.H10MO.D,6172,-0.000143646324432,-6.08861e-05
FOXD1_HUMAN.H10MO.D,10836,0.000238569767729,-0.000278205
CREB1_HUMAN.H10MO.A,13035,-0.000438288406959,-0.000242472
EVX2_HUMAN.H10MO.A,19585,-0.000428682494666,-0.000417829
BSH_HUMAN.H10MO.D,14328,-0.000335900906915,-0.000115991
ZIC3_HUMAN.H10MO.C,30505,8.84641831744e-06,-0.000686318
ISL2_HUMAN.H10MO.D,6822,0.000453907605405,-0.000179857
ZIC2_HUMAN.H10MO.C,58217,0.0010262432621,-0.00126916
EGR2_HUMAN.H10MO.C,95274,0.00165920613344,-0.00198615
FOXQ1_HUMAN.H10MO.C,20827,0.000298215928078,-0.000514299
ERR3_HUMAN.H10MO.B,4283,0.000124650831504,3.27826e-07
GMEB2_HUMAN.H10MO.D,9953,0.00062657673029,-0.00018841
JDP2_HUMAN.H10MO.D,10947,-0.000461791479942,-6.53267e-05
SMAD3_HUMAN.H10MO.C,10139,0.000534387314905,-0.00012216
ETV5_HUMAN.H10MO.D,12774,0.000833853704465,-0.0002819
NKX28_HUMAN.H10MO.C,5057,0.000683164156966,-2.68221e-07
OLIG3_HUMAN.H10MO.D,11146,0.000101775149257,-0.000103265
LMX1A_HUMAN.H10MO.D,28707,0.00103672868293,-0.000559658
HNF1A_HUMAN.H10MO.A,12238,0.000342110816284,-8.33571e-05
NANOG_HUMAN.H10MO.S,12394,-0.000490265638451,-5.8949e-05
CREM_HUMAN.H10MO.C,11844,0.000303389084786,-0.000213504
MAFG_HUMAN.H10MO.C,5499,-7.74004433174e-05,-0.000152946
PRDM1_HUMAN.H10MO.C,39370,0.000707051700626,-0.00130102
NANOG_HUMAN.H10MO.A,10197,0.000744113889641,-0.000191152
ARI5B_HUMAN.H10MO.C,10557,-0.00047916571809,-0.000141412
MEIS2_HUMAN.H10MO.B,6085,0.000418288650389,-5.74291e-05
ZN384_HUMAN.H10MO.C,22561,0.000369126401488,-0.000553578
PITX2_HUMAN.H10MO.D,14172,0.0004507679458,-0.000263304
ATF1_HUMAN.H10MO.B,10162,-0.000604268489885,-0.000178128
STAT2_HUMAN.H10MO.B,58091,0.000927556100348,-0.00194564
ELK3_HUMAN.H10MO.D,16879,0.000912365603427,-0.000104845
NOTO_HUMAN.H10MO.D,9548,0.000372335772018,-0.000115871
SP4_HUMAN.H10MO.D,91975,0.000724197901242,-0.00145364
ZBT18_HUMAN.H10MO.D,7810,0.00041788620739,-4.85182e-05
ELF5_HUMAN.H10MO.D,14963,-0.000152035774224,-0.000378013
NKX61_HUMAN.H10MO.D,21194,0.000628202638341,-0.000524342
PKNX1_HUMAN.H10MO.D,7013,2.36442002041e-05,-0.000120133
MSX1_HUMAN.H10MO.D,14206,0.00063186298347,-0.000271767
DLX4_HUMAN.H10MO.D,17157,0.00108064849886,-0.000330478
REST_HUMAN.H10MO.A,16161,0.000321697081184,-8.41618e-05
RARA_HUMAN.H10MO.S,3198,0.000177279779634,-7.53999e-05
FOSL1_HUMAN.H10MO.A,4359,0.000115242993061,-8.2761e-05
FUBP1_HUMAN.H10MO.D,46786,0.00149796839289,-0.00123641
REL_HUMAN.H10MO.C,16281,0.00015692220483,-0.000129193
PO4F1_HUMAN.H10MO.D,25023,0.000610842331504,-0.00032264
PHX2A_HUMAN.H10MO.D,13515,0.000635754352615,-0.000271112
PO2F1_HUMAN.H10MO.B,11610,0.000852445832067,-0.000246167
HXB8_HUMAN.H10MO.C,15842,0.000390190009637,-0.000180453
RFX2_HUMAN.H10MO.C,21683,0.000455509348038,-0.000169128
VAX1_HUMAN.H10MO.D,15774,0.000677614997057,-0.000229061
EOMES_HUMAN.H10MO.D,13789,0.000476441789611,-0.000227958
ATF7_HUMAN.H10MO.D,10541,6.33063043265e-05,-9.15229e-05
ISL1_HUMAN.H10MO.D,9702,0.000138828794863,-2.13981e-05
LEF1_HUMAN.H10MO.C,5884,0.000248993672688,-7.70092e-05
FOXJ3_HUMAN.H10MO.S,41732,0.000809137105553,-0.000757813
SRBP2_HUMAN.H10MO.B,81625,0.00263537922082,-0.00162715
ATF6A_HUMAN.H10MO.B,25800,0.00112798386468,-0.000370741
TFDP1_HUMAN.H10MO.S,37283,-6.64732762722e-05,-0.00075829
ZN423_HUMAN.H10MO.D,16175,-0.00077865491314,-0.000160426
NR4A1_HUMAN.H10MO.C,9985,0.000259475206256,-0.000162542
NFAC1_HUMAN.H10MO.A,14917,0.000834566747453,-0.00023964
PPARG_HUMAN.H10MO.A,44532,0.000106461562209,-0.00119689
TFDP1_HUMAN.H10MO.D,61543,0.00105808021043,-0.00166726
RFX4_HUMAN.H10MO.D,7902,-0.000214232085581,-1.14143e-05
CEBPG_HUMAN.H10MO.C,11746,0.000347993240537,-0.000164241
NFAC1_HUMAN.H10MO.S,10227,0.000726251335306,-0.000177413
PPARG_HUMAN.H10MO.S,9241,-0.000395657655627,-8.44598e-05
NR1D1_HUMAN.H10MO.C,7729,0.000615701504742,-0.000106245
TBX1_HUMAN.H10MO.D,98667,0.00194364768319,-0.00172806
SOX7_HUMAN.H10MO.D,8314,0.000468392224806,-0.000115305
GATA1_HUMAN.H10MO.S,14390,0.000574391486316,-0.000314444
MYOD1_HUMAN.H10MO.C,9561,0.00058639446733,-0.000152051
IRF9_HUMAN.H10MO.C,20172,0.000346152641933,-0.000469714
BHE22_HUMAN.H10MO.D,12388,0.00118974845145,-1.98185e-05
GATA1_HUMAN.H10MO.A,17759,-5.67321426334e-05,-0.000313699
THAP1_HUMAN.H10MO.D,92246,-0.00065207824028,-0.00112534
E2F7_HUMAN.H10MO.D,31528,-0.00164393327032,-0.000675589
HAND1_HUMAN.H10MO.D,5867,0.000300815451527,-0.000105947
NKX31_HUMAN.H10MO.C,20282,0.000950837475499,-0.000268072
HXD8_HUMAN.H10MO.D,9770,0.000301730249127,-0.000229657
ELK1_HUMAN.H10MO.A,14992,0.00021618961872,-0.000189334
FOSB_HUMAN.H10MO.C,4602,0.000165359134889,-7.01547e-05
TBX2_HUMAN.H10MO.D,7896,0.000205917868724,-0.000123739
ESR1_HUMAN.H10MO.A,8779,0.000153897034054,-7.14362e-05
RUNX3_HUMAN.H10MO.C,10514,-0.000188091888652,-0.000169665
NKX23_HUMAN.H10MO.D,8008,0.000643118557774,-0.000136971
NKX62_HUMAN.H10MO.D,13335,0.000413351789458,-0.00018093
ESR1_HUMAN.H10MO.S,13100,-4.63438836443e-05,-0.000137508
MAZ_HUMAN.H10MO.A,64083,0.00192285454582,-0.00133422
HXA7_HUMAN.H10MO.D,5151,0.000139640453247,-4.09484e-05
CRX_HUMAN.H10MO.C,11362,0.000859136961307,-0.000263691
SHOX_HUMAN.H10MO.D,17229,0.000639240980489,-0.000343114
NOBOX_HUMAN.H10MO.C,8355,8.34687500089e-05,-0.000121802
MZF1_HUMAN.H10MO.D,91722,0.000900689630024,-0.0027476
STAT1_HUMAN.H10MO.A,14083,0.000272028491994,-0.00022471
CUX1_HUMAN.H10MO.C,10949,0.000432337672434,-0.000173688
CEBPD_HUMAN.H10MO.B,13108,0.000355781118012,-0.000186145
TF7L2_HUMAN.H10MO.A,15206,0.000754950769012,-0.00030753
ID4_HUMAN.H10MO.D,10259,8.95056988627e-05,-7.89165e-05
PAX3_HUMAN.H10MO.D,11246,-8.18035493076e-05,-5.85318e-05
STAT1_HUMAN.H10MO.S,8597,3.25669048695e-05,-0.000140697
PAX7_HUMAN.H10MO.D,12088,-4.88882927722e-05,-9.00924e-05
RFX1_HUMAN.H10MO.C,9727,-0.000155067073826,-0.000134408
RXRG_HUMAN.H10MO.B,11997,0.000211463629264,-0.000101268
TBX20_HUMAN.H10MO.D,27131,0.000559537133424,-0.000605792
MUSC_HUMAN.H10MO.D,22627,0.000294622589521,-0.000619203
ZSCA4_HUMAN.H10MO.D,12449,5.93134220814e-05,-0.000162959
VSX2_HUMAN.H10MO.D,6493,0.000561535937579,-5.95748e-05
NFAT5_HUMAN.H10MO.D,10759,0.000318882948658,-0.00022915
BCL6_HUMAN.H10MO.C,4144,0.000183789255075,-0.000105411
ZIC1_HUMAN.H10MO.B,69156,0.00118853157374,-0.00185308
MEF2D_HUMAN.H10MO.C,10597,-0.000815736909051,-0.000183195
SP3_HUMAN.H10MO.B,73852,1.26074559931e-05,-0.00123942
NR1H4_HUMAN.H10MO.C,10799,0.000337294314222,-3.96371e-05
E2F4_HUMAN.H10MO.A,46439,0.00159107892666,-0.00126427
E2F5_HUMAN.H10MO.B,27349,0.000146982086748,-0.000428498
HLF_HUMAN.H10MO.C,11948,0.000611714976841,-0.000135243
TBX4_HUMAN.H10MO.D,8832,-0.000756562851595,-7.35223e-05
HXD13_HUMAN.H10MO.D,9204,-0.000103830695908,-3.35872e-05
HME1_HUMAN.H10MO.D,13805,0.000856543349414,-0.000282139
