Motif Name,Motif Count,AUPR Difference,MS Difference
NFIA_HUMAN.H10MO.C,28822,0.0007384419407,-1.33216e-05
LHX8_HUMAN.H10MO.D,16909,0.000410909539521,2.19941e-05
COE1_HUMAN.H10MO.A,24472,0.00053140666596,-1.78516e-05
KLF8_HUMAN.H10MO.C,56201,0.0012873076169,6.07073e-05
PEBB_HUMAN.H10MO.C,27349,0.000561094705066,2.71201e-05
STA5A_HUMAN.H10MO.B,8157,0.000207138426611,4.94719e-06
HXD10_HUMAN.H10MO.D,35354,0.00106231253182,0.000125796
ZSC16_HUMAN.H10MO.D,16477,0.000281959083328,5.03659e-06
TBX21_HUMAN.H10MO.D,22388,0.000633537417959,1.15335e-05
GATA5_HUMAN.H10MO.D,13802,0.000234538157248,1.77026e-05
HES1_HUMAN.H10MO.D,57506,0.00188384361966,1.63019e-05
TFCP2_HUMAN.H10MO.D,27935,0.000696205113982,6.97374e-06
TGIF1_HUMAN.H10MO.S,10134,0.000328778824195,-7.80821e-06
BACH1_HUMAN.H10MO.A,17312,0.00046975775913,-1.85966e-05
GSX1_HUMAN.H10MO.D,28750,0.000990368726097,5.32568e-05
TGIF1_HUMAN.H10MO.D,20491,0.000407371920619,9.26852e-06
SOX10_HUMAN.H10MO.D,21909,0.000581212837054,4.04119e-05
RARB_HUMAN.H10MO.D,28100,0.000809726182748,-1.29342e-05
FOXC2_HUMAN.H10MO.D,15490,0.000455181346749,2.17259e-05
NFAC4_HUMAN.H10MO.C,33270,0.00104851310443,-1.93417e-05
TBX5_HUMAN.H10MO.D,15532,0.00056574148778,-5.30481e-06
UNC4_HUMAN.H10MO.D,37148,0.000648857674631,5.83827e-05
MAFG_HUMAN.H10MO.S,9437,0.000311514187869,-1.68681e-05
DRGX_HUMAN.H10MO.D,28773,0.00061168707095,4.58658e-05
BHE41_HUMAN.H10MO.D,37003,0.000991465236793,1.82688e-05
GLIS3_HUMAN.H10MO.D,60568,0.00162449548971,0.000332028
GBX2_HUMAN.H10MO.D,32546,0.000683746693805,5.67436e-05
ELF3_HUMAN.H10MO.D,29286,0.000637125046509,6.04093e-05
TF2LX_HUMAN.H10MO.D,11622,0.00026463725603,2.86102e-06
TEAD3_HUMAN.H10MO.D,16410,0.000371473037128,2.22325e-05
FOXD1_HUMAN.H10MO.D,18675,0.000274404538454,2.30372e-05
CREB1_HUMAN.H10MO.A,31324,0.000721365461661,1.09673e-05
EVX2_HUMAN.H10MO.A,37092,0.00117603622608,6.28233e-05
BSH_HUMAN.H10MO.D,32997,0.000671395702645,3.96073e-05
ZIC3_HUMAN.H10MO.C,67696,0.00197228356169,0.000144809
ISL2_HUMAN.H10MO.D,13895,0.000321537396629,-1.13547e-05
ZIC2_HUMAN.H10MO.C,65926,0.00161737634543,0.000283301
EGR2_HUMAN.H10MO.C,89567,0.0023310975126,0.000422031
FOXQ1_HUMAN.H10MO.C,48263,0.0012584286591,0.000162005
ERR3_HUMAN.H10MO.B,9063,0.000266878343689,-1.38879e-05
GMEB2_HUMAN.H10MO.D,22152,0.00067568705688,-1.11461e-05
JDP2_HUMAN.H10MO.D,26574,0.000630871332178,5.00679e-06
SMAD3_HUMAN.H10MO.C,18717,0.000583993390596,2.97129e-05
ETV5_HUMAN.H10MO.D,17860,0.000397298199501,-2.90573e-05
NKX28_HUMAN.H10MO.C,9413,0.000292462317154,-7.89762e-06
OLIG3_HUMAN.H10MO.D,28981,0.000497477512009,-7.21216e-06
LMX1A_HUMAN.H10MO.D,64077,0.00140434573242,0.00018096
HNF1A_HUMAN.H10MO.A,24786,0.000670352586666,8.76188e-06
NANOG_HUMAN.H10MO.S,25348,0.000469014277546,5.74589e-05
CREM_HUMAN.H10MO.C,31012,0.000633088922631,3.47495e-05
MAFG_HUMAN.H10MO.C,8426,0.000299753971375,-1.69873e-05
PRDM1_HUMAN.H10MO.C,49740,0.000991428707341,1.75536e-05
NANOG_HUMAN.H10MO.A,22875,0.000689007223397,2.59578e-05
ARI5B_HUMAN.H10MO.C,23780,0.000658070220812,5.43892e-05
MEIS2_HUMAN.H10MO.B,14803,0.000467860568091,-1.0699e-05
ZN384_HUMAN.H10MO.C,42887,0.00102384258239,8.32081e-05
PITX2_HUMAN.H10MO.D,25652,0.000621369404821,3.44217e-05
ATF1_HUMAN.H10MO.B,22882,0.000697411603255,2.49743e-05
STAT2_HUMAN.H10MO.B,67818,0.0014599244938,0.000143826
ELK3_HUMAN.H10MO.D,32967,0.000869860504517,-1.41263e-05
NOTO_HUMAN.H10MO.D,20521,0.000421697275036,1.36495e-05
SP4_HUMAN.H10MO.D,77751,0.000854057260907,0.00035724
ZBT18_HUMAN.H10MO.D,16103,0.000304885704497,-5.75185e-06
ELF5_HUMAN.H10MO.D,20484,0.000682584046202,1.04308e-06
NKX61_HUMAN.H10MO.D,46318,0.0012171333449,0.00011602
PKNX1_HUMAN.H10MO.D,17537,0.000671438011613,8.58307e-06
MSX1_HUMAN.H10MO.D,30229,0.000508617781697,0.000104249
DLX4_HUMAN.H10MO.D,39554,0.00100193243474,8.06153e-05
REST_HUMAN.H10MO.A,30055,0.000726930167427,1.39475e-05
RARA_HUMAN.H10MO.S,6166,0.000240294593652,0.0
FOSL1_HUMAN.H10MO.A,10270,0.000245673393923,-4.32134e-06
FUBP1_HUMAN.H10MO.D,53782,0.00147099549808,0.000385493
REL_HUMAN.H10MO.C,29682,0.000504168648434,-4.69983e-05
PO4F1_HUMAN.H10MO.D,58379,0.00123728674475,0.000118762
PHX2A_HUMAN.H10MO.D,28246,0.000442515066028,4.93526e-05
PO2F1_HUMAN.H10MO.B,26132,0.000636397609888,-3.8445e-06
HXB8_HUMAN.H10MO.C,37096,0.00070270679819,6.53565e-05
RFX2_HUMAN.H10MO.C,44360,0.000911929140434,7.75754e-05
VAX1_HUMAN.H10MO.D,29794,0.00104296896976,4.73261e-05
EOMES_HUMAN.H10MO.D,21751,0.000550947386524,3.43323e-05
FOS_HUMAN.H10MO.A,11480,0.000240824775998,-2.26498e-05
ISL1_HUMAN.H10MO.D,20027,0.00064037655958,2.68221e-06
LEF1_HUMAN.H10MO.C,11622,0.00035453193884,1.01328e-05
SRBP2_HUMAN.H10MO.B,80627,0.00177266072539,0.000361234
ATF6A_HUMAN.H10MO.B,83757,0.00178074304965,0.000148058
TFDP1_HUMAN.H10MO.S,52459,0.00136757993754,-1.37091e-05
ZN423_HUMAN.H10MO.D,37167,0.000933377358032,1.24872e-05
NR4A1_HUMAN.H10MO.C,17190,0.000446706681132,7.39098e-06
NR2C2_HUMAN.H10MO.A,44015,0.00111109767447,7.29859e-05
PPARG_HUMAN.H10MO.A,60182,0.00163382756388,0.000107884
TFDP1_HUMAN.H10MO.D,83947,0.00161032021833,0.000401765
RFX4_HUMAN.H10MO.D,20241,0.000389572860089,2.20537e-05
CEBPG_HUMAN.H10MO.C,32488,0.000453876295271,-1.28448e-05
NFAC1_HUMAN.H10MO.S,18602,0.000458166715482,-3.76701e-05
PPARG_HUMAN.H10MO.S,18175,0.000633442949263,8.13603e-06
FOXI1_HUMAN.H10MO.B,23741,0.000521076197532,7.92742e-06
TBX1_HUMAN.H10MO.D,48409,0.00069040054183,0.000299931
